Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Materiał ramy dzieła sztuki (product.metafields.shopify.artwork-frame-material),Kolor (product.metafields.shopify.color-pattern),Materiał dekoracyjny (product.metafields.shopify.decoration-material),Obsługiwany format (product.metafields.shopify.format-supported),Styl oprawki (product.metafields.shopify.frame-style),Materiał (product.metafields.shopify.material),Typ mocowania (product.metafields.shopify.mounting-type),Orientacja (product.metafields.shopify.orientation),Kształt (product.metafields.shopify.shape),Motyw (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,Finish (product.metafields.shopify.finish)
moon-over-horizon,Moon Over Horizon,"<p>Discover tranquility with ""moon over horizon,"" a stunning photographic representation of the moon gracefully poised above the horizon. This minimalist composition captures the serene beauty of natural light, inviting calm and balance into any space. With its expansive open sky, this print serves as a gentle reminder of the vastness and peace found in nature.</p>",REXIMPRIMIS,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",poster,"poster, category:space-astronomy, style:photography, orientation:portrait, room:kids-room, room:teen-room, room:home-office, room:study, color:blue, color:red, size:13x18, size:21x30, size:30x40, size:40x50, size:50x70",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,moon-over-horizon-full-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_thumb.jpg,1,,false,Moon Over Horizon | REXIMPRIMIS,"Discover tranquility with ""moon over horizon,"" a stunning photographic representation of the moon gracefully poised above the horizon. This minimalist…",,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_thumb.jpg,kg,,,active,
moon-over-horizon,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,moon-over-horizon-full-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_ramka_thumb.jpg,2,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_ramka_thumb.jpg,kg,,,,
moon-over-horizon,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,moon-over-horizon-full-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/Moon_Over_Horizon_mockup_frame.jpg,3,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/Moon_Over_Horizon_mockup_frame.jpg,kg,,,,
moon-over-horizon,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,moon-over-horizon-full-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/Moon_Over_Horizon_mockup_interior.jpg,4,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/Moon_Over_Horizon_mockup_interior.jpg,kg,,,,
moon-over-horizon,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,moon-over-horizon-full-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_thumb.jpg,kg,,,,
moon-over-horizon,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,moon-over-horizon-ramka-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_ramka_thumb.jpg,kg,,,,
moon-over-horizon,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,moon-over-horizon-ramka-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_ramka_thumb.jpg,kg,,,,
moon-over-horizon,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,moon-over-horizon-ramka-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_ramka_thumb.jpg,kg,,,,
moon-over-horizon,,,,,,,,,White Border,,,40 × 50 cm (Large),,,,,moon-over-horizon-ramka-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_ramka_thumb.jpg,kg,,,,
moon-over-horizon,,,,,,,,,White Border,,,50 × 70 cm (Large),,,,,moon-over-horizon-ramka-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/space-astronomy/photography/moon_over_horizon_ramka_thumb.jpg,kg,,,,
cityscape-reflections-twilight-horizons,Cityscape Reflections: Twilight Horizons,"<p>Experience the serene beauty of urban life with ""Cityscape Reflections: Twilight Horizons,"" a striking portrayal of a city skyline at dusk. The composition showcases crisp architectural lines and a balanced layout, bathed in soft, natural light that enhances the clarity of each detail. This premium photographic artwork invites a moment of quiet reflection, making it a perfect addition to any sophisticated interior.</p>",REXIMPRIMIS,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",poster,"poster, category:cities-travel, style:photography, orientation:portrait, room:living-room, room:home-office, room:study, room:teen-room, room:bedroom, room:bathroom, color:blue, color:red, color:pink, size:13x18, size:21x30, size:30x40, size:40x50, size:50x70",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,cityscape-reflections-twilight-horizons-full-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_thumb.jpg,1,,false,Cityscape Reflections: Twilight Horizons | REXIMPRIMIS,"Experience the serene beauty of urban life with ""Cityscape Reflections: Twilight Horizons,"" a striking portrayal of a city skyline at dusk. The composition…",,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_thumb.jpg,kg,,,active,
cityscape-reflections-twilight-horizons,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,cityscape-reflections-twilight-horizons-full-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_ramka_thumb.jpg,2,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_ramka_thumb.jpg,kg,,,,
cityscape-reflections-twilight-horizons,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,cityscape-reflections-twilight-horizons-full-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_mockup_frame.jpg,3,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_mockup_frame.jpg,kg,,,,
cityscape-reflections-twilight-horizons,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,cityscape-reflections-twilight-horizons-full-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_mockup_interior.jpg,4,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_mockup_interior.jpg,kg,,,,
cityscape-reflections-twilight-horizons,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,cityscape-reflections-twilight-horizons-full-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_thumb.jpg,kg,,,,
cityscape-reflections-twilight-horizons,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,cityscape-reflections-twilight-horizons-ramka-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_ramka_thumb.jpg,kg,,,,
cityscape-reflections-twilight-horizons,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,cityscape-reflections-twilight-horizons-ramka-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_ramka_thumb.jpg,kg,,,,
cityscape-reflections-twilight-horizons,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,cityscape-reflections-twilight-horizons-ramka-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_ramka_thumb.jpg,kg,,,,
cityscape-reflections-twilight-horizons,,,,,,,,,White Border,,,40 × 50 cm (Large),,,,,cityscape-reflections-twilight-horizons-ramka-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_ramka_thumb.jpg,kg,,,,
cityscape-reflections-twilight-horizons,,,,,,,,,White Border,,,50 × 70 cm (Large),,,,,cityscape-reflections-twilight-horizons-ramka-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/cities-travel/photography/Cityscape_Reflections_Twilight_Horizons_ramka_thumb.jpg,kg,,,,
dancing-foxes-in-moonlight,Dancing Foxes in Moonlight,"<p>In ""Dancing Foxes in Moonlight,"" playful elegance comes alive through soft shapes and gentle hues, capturing the whimsical spirit of these enchanting creatures. The artwork features a harmonious composition that seamlessly blends the foxes with a serene, neutral background, inviting a sense of calm and wonder. This refined illustration is a delightful addition to any child's space, sparking imagination and joy.</p>",REXIMPRIMIS,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",poster,"poster, category:kids-nursery, style:illustration, orientation:portrait, room:kids-room, color:blue, color:red, occasion:new-baby, size:13x18, size:21x30, size:30x40, size:40x50, size:50x70",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,dancing-foxes-in-moonlight-full-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_thumb.jpg,1,,false,Dancing Foxes in Moonlight | REXIMPRIMIS,"In ""Dancing Foxes in Moonlight,"" playful elegance comes alive through soft shapes and gentle hues, capturing the whimsical spirit of these enchanting…",,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_thumb.jpg,kg,,,active,
dancing-foxes-in-moonlight,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,dancing-foxes-in-moonlight-full-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_ramka_thumb.jpg,2,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_ramka_thumb.jpg,kg,,,,
dancing-foxes-in-moonlight,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,dancing-foxes-in-moonlight-full-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_mockup_frame.jpg,3,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_mockup_frame.jpg,kg,,,,
dancing-foxes-in-moonlight,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,dancing-foxes-in-moonlight-full-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_mockup_interior.jpg,4,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_mockup_interior.jpg,kg,,,,
dancing-foxes-in-moonlight,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,dancing-foxes-in-moonlight-full-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_thumb.jpg,kg,,,,
dancing-foxes-in-moonlight,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,dancing-foxes-in-moonlight-ramka-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_ramka_thumb.jpg,kg,,,,
dancing-foxes-in-moonlight,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,dancing-foxes-in-moonlight-ramka-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_ramka_thumb.jpg,kg,,,,
dancing-foxes-in-moonlight,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,dancing-foxes-in-moonlight-ramka-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_ramka_thumb.jpg,kg,,,,
dancing-foxes-in-moonlight,,,,,,,,,White Border,,,40 × 50 cm (Large),,,,,dancing-foxes-in-moonlight-ramka-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_ramka_thumb.jpg,kg,,,,
dancing-foxes-in-moonlight,,,,,,,,,White Border,,,50 × 70 cm (Large),,,,,dancing-foxes-in-moonlight-ramka-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/kids-nursery/illustration/Dancing_Foxes_in_Moonlight_ramka_thumb.jpg,kg,,,,
retro-vinyl-dreams,Retro Vinyl Dreams,"<p>Embrace the nostalgia of yesteryear with ""Retro Vinyl Dreams,"" a captivating photographic tribute to vintage music culture. This artwork features a beautifully composed scene that highlights the warm hues of terracotta, amber, and muted teal, inviting you to lose yourself in the soft gradients and natural light. The serene focus on the vinyl evokes a sense of timelessness, making it a perfect addition to any space that celebrates the charm of retro aesthetics.</p>",REXIMPRIMIS,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork",poster,"poster, category:retro-vintage, style:photography, orientation:portrait, room:living-room, room:home-office, room:study, room:cafe, room:teen-room, color:brown, color:orange, color:green, size:13x18, size:21x30, size:30x40, size:40x50, size:50x70",true,Print Style,Full Bleed,,Size,13 × 18 cm (Small),,,,,retro-vinyl-dreams-full-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_thumb.jpg,1,,false,Retro Vinyl Dreams | REXIMPRIMIS,"Embrace the nostalgia of yesteryear with ""Retro Vinyl Dreams,"" a captivating photographic tribute to vintage music culture. This artwork features a beautifully…",,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_thumb.jpg,kg,,,active,
retro-vinyl-dreams,,,,,,,,,Full Bleed,,,21 × 30 cm (A4),,,,,retro-vinyl-dreams-full-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_ramka_thumb.jpg,2,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_ramka_thumb.jpg,kg,,,,
retro-vinyl-dreams,,,,,,,,,Full Bleed,,,30 × 40 cm (Medium),,,,,retro-vinyl-dreams-full-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_mockup_frame.jpg,3,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_mockup_frame.jpg,kg,,,,
retro-vinyl-dreams,,,,,,,,,Full Bleed,,,40 × 50 cm (Large),,,,,retro-vinyl-dreams-full-40x50,0,,,deny,manual,57.00,114.00,true,true,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_mockup_interior.jpg,4,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_mockup_interior.jpg,kg,,,,
retro-vinyl-dreams,,,,,,,,,Full Bleed,,,50 × 70 cm (Large),,,,,retro-vinyl-dreams-full-50x70,0,,,deny,manual,71.00,142.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_thumb.jpg,kg,,,,
retro-vinyl-dreams,,,,,,,,,White Border,,,13 × 18 cm (Small),,,,,retro-vinyl-dreams-ramka-13x18,0,,,deny,manual,16.00,32.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_ramka_thumb.jpg,kg,,,,
retro-vinyl-dreams,,,,,,,,,White Border,,,21 × 30 cm (A4),,,,,retro-vinyl-dreams-ramka-21x30,0,,,deny,manual,26.00,52.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_ramka_thumb.jpg,kg,,,,
retro-vinyl-dreams,,,,,,,,,White Border,,,30 × 40 cm (Medium),,,,,retro-vinyl-dreams-ramka-30x40,0,,,deny,manual,43.00,86.00,true,true,,,,,,,,,,,,,,,,,,,,,,https://cdn.jsdelivr.net/gh/reximprimis/posters@main/shopify_thumbs/retro-vintage/photography/Retro_Vinyl_Dreams_ramka_thumb.jpg,kg,,,,
